last_name,__last_seen,third_name,updated_at,father_name,id,first_name,title,source,program,type,function,listed_at,name,url,gender,summary,second_name,__first_seen
,05:02.3,,,,un-sc-sanctions.2989674,ABDUL SATAR,Haji,un-sc-sanctions,Taliban (TAi.162),individual,,6/29/12,عبد الستار عبد المنان,,,"Co-owner of Haji Khairullah Haji Sattar Money Exchange (TAe.010) and
            associated also with Khairullah Barakzai (TAi.163). Belongs to Barakzai tribe. Father’s
            name is Hajji ‘Abd-al-Manaf. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4998005",ABDUL MANAN,32:47.3
,05:03.6,AHMAD,7/31/06,,un-sc-sanctions.111953,FARHAD,,un-sc-sanctions,Al-Qaida (QDi.203),individual,,12/6/05,فرهاد كنابي أحمد,,,Mother’s name: Farida Hussein Khadir. Released from custody in Germany on 10 Dec. 2010 and relocated to Iraq on 6 Dec. 2011. Review pursuant to Security Council resolution 1822 (2008) was concluded on 5 Oct. 2009. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1423935,KANABI,32:58.7
,05:05.0,AHMAD,7/1/08,,un-sc-sanctions.2797951,HAMID,,un-sc-sanctions,Al-Qaida (QDi.236),individual,,1/16/08,حامد عبد الله أحمد العلي,,,"Review pursuant to Security Council resolution 1822 (2008) was concluded
            on 14 Sep. 2009. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1518790",ABDALLAH,32:53.3
,05:01.9,,,,un-sc-sanctions.6908570,CHANG,,un-sc-sanctions,DPRK (KPi.037),individual,President of the Second Academy of Natural Sciences (SANS),11/30/16,CHANG CHANG HA,,,,CHANG HA,32:45.7
,05:03.0,ABDUL GHANI,9/3/03,,un-sc-sanctions.690726,ABDUL GHAFAR,Maulavi,un-sc-sanctions,Taliban (TAi.130),individual,"Repatriation Attache, Taliban Embassy, Islamabad,
            Pakistan",1/25/01,عبدالغفار قریشی عبد الغنی,,,"Involved in drug trafficking. Belongs to Tajik ethnic group. Review
            pursuant to Security Council resolution 1822 (2008) was concluded on 29 Jul.
            2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5741515",QURISHI,32:50.8
,05:04.0,,11/4/14,,un-sc-sanctions.690728,NOURREDINE,,un-sc-sanctions,CAR (CFi.002),individual,General,5/9/14,NOURREDINE ADAM,,, INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5802798,ADAM,32:50.3
,05:04.2,AHMED,,,un-sc-sanctions.6908044,ABUBAKER,,un-sc-sanctions,Somalia (SOi.012),individual,,8/23/12,ABUBAKER SHARIFF AHMED,,, INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5775564,SHARIFF,32:59.2
,05:04.5,,9/3/03,,un-sc-sanctions.111205,ABDUL BARI,Maulavi,un-sc-sanctions,Taliban (TAi.094),individual,Governor of Helmand Province under the Taliban regime,2/23/01,عبد الباری ﺁخوند,,,"Member of the Taliban Supreme Council as of 2009. Believed to be in
            Afghanistan/Pakistan border area. Belongs to Alokozai tribe. Member of Taliban
            leadership in Helmand Province, Afghanistan. Review pursuant to Security Council
            resolution 1822 (2008) was concluded on 1 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427430",AKHUND,32:56.4
,05:04.5,BEN ABDALLAH,4/10/03,,un-sc-sanctions.111735,MOHAMED,,un-sc-sanctions,Al-Qaida (QDi.060),individual,,4/24/02,محمد بن بلقاسم بن عبد الله العوادي,,,Head of security wing of Ansar al-Shari'a in Tunisia (AAS-T) (QDe.143). Mother's name is Ourida Bint Mohamed. Deported from Italy to Tunisia on 1 Dec. 2004. Arrested in Tunisia in Aug. 2013. Imprisoned in the civilian prison of Burj al-‘Amiri on 13 Sep. 2013. Review pursuant to Security Council resolution 1822 (2008) was concluded on 22 Apr. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1122314,BEN BELGACEM,32:59.6
,05:04.9,AL KUNI,9/26/14,,un-sc-sanctions.690737,AMID,Colonel,un-sc-sanctions,Libya (LYi.005),individual,Governor of Ghat (South Libya),3/17/11,AMID HUSAIN AL KUNI,,,"Listed pursuant to paragraph 15 of resolution 1970 (Travel
            Ban).",HUSAIN,32:52.5
,05:04.9,,,,un-sc-sanctions.6908121,MUNIR,,un-sc-sanctions,Iraq (IQi.074),individual,,4/26/04,منير القبيسي,,,,AL QUBAYSI,32:54.1
,05:06.7,MUHAMMAD,,,un-sc-sanctions.6908441,IBRAHIM,,un-sc-sanctions,Al-Qaida (QDi.344),individual,,1/23/15,ابراهیم عیسی حاجي محمد البکر,,,"Facilitator who provides financial support for and financial services to
            and in support of Al-Qaida (QDe.004). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5843241",'ISA HAJJI,33:00.5
,05:02.8,ABDURAKHMANOV,,,un-sc-sanctions.6908487,MAGHOMED,,un-sc-sanctions,Al-Qaida (QDi.363),individual,,10/2/15,Абдурахманов Магомед Магомедзакирович,,,"As at Aug. 2015, leader of Jamaat Abu Banat terrorist group, which forms part of the Islamic State in Iraq and the Levant (ISIL), listed as Al-Qaida in Iraq (QDe.115), and operates on the outskirts of Syrian Arab Republic cities Aleppo and Idlib, extorting funds from and carrying out kidnappings and public executions of local Syrians. Physical description: eye colour brown, hair colour: dark, build: strong, straight nose, height: 180-185 cm, speaks Russian, English, Arabic. Wanted by the authorities of the Russian Federation for terrorist crimes committed in its territory. Photo available for inclusion in the INTERPOL-UN Security Council Special Notice. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5899816",MAGHOMEDZAKIROVICH,32:47.6
,05:02.9,ABDURRAHMAN,11/26/04,,un-sc-sanctions.111451,MOHAMAD,,un-sc-sanctions,Al-Qaida (QDi.086),individual,,1/28/03,MOHAMAD IQBAL ABDURRAHMAN,,,Review pursuant to Security Council resolution 1822 (2008) was concluded on 8 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1422958,IQBAL,32:50.1
,05:05.6,YUSUF,,,un-sc-sanctions.6908440,ASHRAF,,un-sc-sanctions,Al-Qaida (QDi.343),individual,,1/23/15,اشرف محمد يوسف عثمان عبد السلام,,,"A member of Al-Qaida (QDe.004) as of 2012 and a fighter in the Syrian
            Arab Republic since early 2014. Provided financial, material, and technological support
            for Al-Qaida, Al-Nusrah Front for the People of the Levant (QDe.137) and Al-Qaida in
            Iraq (AQI) (QDe.115). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5843240",MUHAMMAD,32:47.1
,05:01.3,,,,un-sc-sanctions.6908573,KIM ,,un-sc-sanctions,DPRK (KPi.032),individual,,11/30/16,KIM SE GON,,,Kim Se Gon works on behalf of the Ministry of Atomic Energy Industry.  ,SE GON ,32:46.6
,05:03.0,,9/3/03,,un-sc-sanctions.110962,NAZIR MOHAMMAD,Maulavi,un-sc-sanctions,Taliban (TAi.100),individual,Mayor of Kunduz City,2/23/01,نظر محمدعبد البصیر,,,"Alternative title: Sar Muallim. Reconciled after the fall of the Taliban
            regime, and assumed duties under the new Government on district level in Kunduz
            Province. Confirmed assassinated by Taliban on 9 November 2008. Review pursuant to
            Security Council resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4665167",ABDUL BASIR,32:50.4
,05:03.1,,,,un-sc-sanctions.3016479,ADAM KHAN,Maulavi,un-sc-sanctions,Taliban (TAi.167),individual,,4/16/13,آدم خان اچکزی,,,"Improvised explosive device manufacturer and facilitator for the Taliban.
            Taliban member responsible for Badghis Province, Afghanistan, as at mid – 2010. Former
            Taliban member responsible for Sar-e Pul and Samangan Provinces, Afghanistan. As Taliban
            military commander in Kandahar Province, Afghanistan, he was involved in organizing
            suicide attacks in neighboring provinces. Associated with Abdul Samad Achekzai
            (TAi.160). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5304878",ACHEKZAI,32:48.4
,05:03.6,,9/3/03,,un-sc-sanctions.110944,SAYYED GHIASSOUDDINE,Maulavi,un-sc-sanctions,Taliban (TAi.072),individual,"Minister of Haj and Religious Affairs under the Taliban
            regime",1/31/01,سيد غیاث الدین آغا,,,"Taliban member responsible for Faryab, Jawzjan, Sari Pul and Balkh
            Provinces, Afghanistan as at June 2010. Involved in drug trafficking. Member of Taliban
            Supreme Council and Taliban Military Council as at December 2009. Believed to be in
            Afghanistan/Pakistan border area. Belongs to Sadat ethnic group. Review pursuant to
            Security Council resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4652713",AGHA,32:50.3
,05:04.5,,,,un-sc-sanctions.6908477,AMRU,,un-sc-sanctions,Al-Qaida (QDi.361),individual,,9/29/15,AMRU AL-ABSI,,,"Shura council member of Islamic State in Iraq and the Levant, listed as Al-Qaida in Iraq (AQI) (QDe.115) and in charge of ISIL’s media arm. ISIL’s provincial leader for Homs, Syrian Arab Republic as of mid-2014. Dubbed as the ISIL’s “kidnapper-in-chief”. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5896778",AL-ABSI,32:53.0
,05:02.0,ABDUL AHMAD TURK,9/3/03,,un-sc-sanctions.111040,ABDUL GHANI,Mullah,un-sc-sanctions,Taliban (TAi.024),individual,Deputy Minister of Defence under the Taliban regime,2/23/01,عبدالغنی برادر عبد الاحمد ترک,,,"Arrested in Feb. 2010 and in custody in Pakistan. Extradition request to
            Afghanistan pending in Lahore High Court, Pakistan as of June 2011. Belongs to Popalzai
            tribe. Senior Taliban military commander and member of Taliban Quetta Council as of May
            2007. Review pursuant to Security Council resolution 1822 (2008) was concluded on 1 Jun.
            2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427381",BARADAR,32:48.2
,05:02.2,,,,un-sc-sanctions.6908568,KIM,,un-sc-sanctions,DPRK (KPi.036),individual,Acted as the DPRK Ambassador to Burma ,11/30/16,KIM SOK CHOL,,,"Kim Sok Chol acted as the DPRK Ambassador to Burma and he operates as a KOMID facilitator.  He was paid by KOMID for his assistance and arranges meetings on behalf of KOMID, including a meeting between KOMID and Burmese defense related persons to discuss financial matters.   ",SOK CHOL,32:46.5
,05:02.7,ABDUL QADIR,9/3/03,,un-sc-sanctions.110964,AHMAD TAHA,Maulavi,un-sc-sanctions,Taliban (TAi.105),individual,Governor of Paktia Province under the Taliban regime,2/23/01,احمد طه خالد عبد القادر,,,"Taliban member responsible for Nangarhar Province as at 2011. Believed to
            be in Afghanistan/Pakistan border area. Belongs to Zadran tribe. Close associate of
            Sirajuddin Jallaloudine Haqqani (TAi.144). Review pursuant to Security Council
            resolution 1822 (2008) was concluded on 1 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427521",KHALID,32:47.6
,05:04.2,,9/3/03,,un-sc-sanctions.111204,JANAN,Mullah,un-sc-sanctions,Taliban (TAi.091),individual,Governor of Faryab Province under the Taliban regime,2/23/01,جانان آغا,,,"Member of Taliban Supreme Council and advisor to Mullah Mohammed Omar
            (TAi.004) as at June 2010. Leads a Taliban ""front"" (mahaz) as of mid-2013. Believed to
            be in Afghanistan/Pakistan border area. Belongs to Sadat ethnic group. Review pursuant
            to Security Council resolution 1822 (2008) was concluded on 23 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1428048",AGHA,32:50.7
,05:02.0,ABDUL BASEER,9/3/03,,un-sc-sanctions.111302,ABDUL QADEER,General,un-sc-sanctions,Taliban (TAi.128),individual,"Military Attache, Taliban Embassy, Islamabad, Pakistan",1/25/01,عبدالقدیر بصیر عبد البصير,,,"Financial advisor to Taliban Peshawar Military Council and Head of
            Taliban Peshawar Financial Commission. Believed to be in Afghanistan/Pakistan border
            area. Review pursuant to Security Council resolution 1822 (2008) was concluded on 21
            Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1474039",BASIR,32:49.6
,05:02.0,,12/17/14,,un-sc-sanctions.110446,FEREIDOUN,,un-sc-sanctions,Iran (IRi.001),individual,"Senior Ministry of Defence and Armed Forces Logistics (MODAFL)
            Scientist",3/24/07,FEREIDOUN ABBASI-DAVANI,,,"Has ""links to the Institute of Applied Physics, working closely with
            Mohsen Fakhrizadeh-Mahabadi"" (designated under IRi.016) [Old Reference #
            I.47.C.1].",ABBASI-DAVANI,32:47.7
,05:03.0,,,,un-sc-sanctions.2983128,ABDUL SAMAD,,un-sc-sanctions,Taliban (TAi.160),individual,,3/2/12,عبد الصمد اچکزی,,,Senior Taliban member responsible for the manufacturing of improvised explosive devices (IED). Involved in recruiting and deploying suicide bombers to conduct attacks in Afghanistan. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4652670,ACHEKZAI,32:48.2
,05:03.7,JABER,,,un-sc-sanctions.2797952,JABER,,un-sc-sanctions,Al-Qaida (QDi.237),individual,,1/3/14,جابر عبد الله جابر أحمد الجلاهمة,,,"Previously listed between 16 Jan. 2008 and 3 Jan. 2014 (amended on 1 Jul.
            2008, 23 Jul. 2008, 25 Jan. 2010). Review pursuant to Security Council resolution 1822
            (2008) was concluded on 14 Sep. 2009. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1518755",ABDALLAH,32:53.5
,05:03.7,,,,un-sc-sanctions.6908491,TOREK,Haji,un-sc-sanctions,Taliban (TAi.174),individual,,11/2/15,تورک آغا,,,Key commander for Taliban military council involved in fundraising from Gulf-based donors. Photo available for inclusion in the INTERPOL-UN Security Council Special Notice. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5905294,AGHA,32:51.9
,05:04.5,,9/3/03,,un-sc-sanctions.111034,ATTIQULLAH,Maulavi,un-sc-sanctions,Taliban (TAi.009),individual,Deputy Minister of Agriculture under the Taliban regime,2/23/01,عتیق الله آخوند,,,"Member of Taliban Supreme Military Council as well as Taliban Supreme
            Council as at June 2010. Belongs to Popalzai tribe. Review pursuant to Security Council
            resolution 1822 (2008) was concluded on 23 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427204",AKHUND,32:52.9
,05:01.9,,,,un-sc-sanctions.6908558,KIM,,un-sc-sanctions,DPRK (KPi.030),individual,,11/30/16,KIM SONG CHOL,,,Kim Song Chol is a KOMID official that has conducted business in Sudan on behalf of KOMID’s interests.  ,SONG CHOL,32:46.5
,05:02.3,ABDUL QUDDUS,9/3/03,,un-sc-sanctions.111119,SAYED ESMATULLAH,Maulavi,un-sc-sanctions,Taliban (TAi.080),individual,"Deputy Minister of Preventing Vice and Propagating Virtue under the
            Taliban regime",2/23/01,سید عصمت الله عاصم عبد القدوس,,,"Member of the Taliban Supreme Council as of May 2007. Believed to be in
            Afghanistan/Pakistan border area. Member of the Taliban Peshawar Shura. Responsible for
            Afghan Taliban activity in Federally Administrated Tribal Areas, Pakistan as at 2008. A
            leading expert in IED and suicide attacks as of 2012. Review pursuant to Security
            Council resolution 1822 (2008) was concluded on 1 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427438",ASEM,32:49.4
,05:03.6,AZIM,9/3/03,,un-sc-sanctions.111072,SAYED,Maulavi,un-sc-sanctions,Taliban (TAi.057),individual,"Director of the Passport and Visa Department in the Ministry of
            Interior under the Taliban regime",2/23/01,سید محمد عظیم ﺁغا,,,"Directs a Taliban ""front""(mahaz) and serves as member of the military
            commission of the Taliban as of mid-2013. Believed to be in Afghanistan/Pakistan border
            area. Review pursuant to Security Council resolution 1822 (2008) was concluded on 23
            Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427409",MOHAMMAD,32:55.7
,05:03.6,AHMAD,12/10/15,,un-sc-sanctions.2762998,NAJMUDDIN,,un-sc-sanctions,Al-Qaida (QDi.226),individual,,12/7/06,NAJMUDDIN FARAJ AHMAD,,,Mother’s name: Masouma Abd al-Rahman. Photo available for inclusion in the INTERPOL-UN Security Council Special Notice. Review pursuant to Security Council resolution 1822 (2008) was concluded on 20 May 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1453897,FARAJ,32:52.0
,05:09.0,MUHAMMAD,,,un-sc-sanctions.6908080,AMIR,,un-sc-sanctions,Iraq (IQi.033),individual,,6/27/03,عامر راشد محمد العبيدي,,,,RASHID,33:04.4
,05:01.7,,,,un-sc-sanctions.6908572,SON  ,,un-sc-sanctions,DPRK (KPi.039),individual,"Director-General of the External Affairs Bureau of the General Bureau of
                Atomic Energy (GBAE) ",11/30/16,SON MUN SAN,,,,MUN SAN ,32:46.8
,05:03.5,ABDUL ZAHIR,9/3/03,,un-sc-sanctions.110896,SHAMS,Mullah,un-sc-sanctions,Taliban (TAi.008),individual,Deputy Minister of Agriculture under the Taliban regime,2/23/01,شمس الرحمن عبد الظاهر,,,"Believed to be in Afghanistan/Pakistan border area. Involved in drug
            trafficking. Belongs to Ghilzai tribe. Review pursuant to Security Council resolution
            1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4707215",UR-RAHMAN,32:49.5
,05:03.6,AHMAD,,,un-sc-sanctions.6908127,MUHAMMAD,,un-sc-sanctions,Iraq (IQi.080),individual,,6/22/04,محمد يونس أحمد,,,,YUNIS,32:50.5
,05:04.0,,9/3/03,,un-sc-sanctions.110967,ABDUL RAHMAN,Maulavi,un-sc-sanctions,Taliban (TAi.114),individual,"Chief Justice of Military Court under the Taliban
            regime",1/25/01,عبدالرحمان آغا,,,"Believed to be in Afghanistan/Pakistan border area. Review pursuant to
            Security Council resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427565",AGHA,32:49.5
,05:05.9,ABD-AL-GHAFUR,,,un-sc-sanctions.6908090,HUMAM,,un-sc-sanctions,Iraq (IQi.043),individual,,6/27/03,همام عبد الخالق عبد الغفور,,,,ABD-AL-KHALIQ,32:48.0
,05:01.9,,4/22/13,,un-sc-sanctions.2975591,ABDUL AZIZ,,un-sc-sanctions,Taliban (TAi.155),individual,,10/4/11,عبد العزيز عباسین,,,"Key commander in the Haqqani Network (TAe.012) under Sirajuddin
            Jallaloudine Haqqani (TAi.144). Taliban Shadow Governor for Orgun District, Paktika
            Province as of early 2010. Operated a training camp for non-Afghan fighters in Paktika
            Province. Has been involved in the transport of weapons to Afghanistan. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4639645",ABBASIN,32:48.1
,05:03.2,ABDUL RAHMAN,,,un-sc-sanctions.2972739,MUHAMMAD,,un-sc-sanctions,Al-Qaida (QDi.295),individual,,8/12/11,MUHAMMAD JIBRIL ABDUL RAHMAN,,,Senior member of Jemaah Islamiyah (QDe.092) directly involved in obtaining funding for terrorist attacks. Sentenced in Indonesia to five years in prison on 29 Jun. 2010. Father’s name is Mohamad Iqbal Abdurrahman (QDi.086). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4555825,JIBRIL,32:49.2
